,timestamp,soc,voltage,current
522,2021-12-12 14:48:38,62,52.3,5.2
523,2021-12-12 14:48:38,62,52.4,2.1
524,2021-12-12 14:48:38,62,52.1,10.2
525,2021-12-12 14:53:00,61,52.5,0
526,2021-12-12 14:53:00,61,52.4,0
527,2021-12-12 14:55:11,61,52.4,0
528,2021-12-12 14:55:11,61,52.3,0
529,2021-12-12 14:57:22,61,52.4,0
530,2021-12-12 14:59:34,60,51.6,13.4
531,2021-12-12 15:01:45,60,51.9,2.4
532,2021-12-12 15:01:45,60,51.6,9.4
533,2021-12-12 15:03:56,59,52,0
534,2021-12-12 15:03:56,59,52,0
535,2021-12-12 15:06:07,59,52.1,0
536,2021-12-12 15:06:07,59,51.9,4.9
537,2021-12-12 15:08:18,59,52.1,0
538,2021-12-12 15:08:18,59,52.2,0
539,2021-12-12 15:10:29,59,52.2,0
540,2021-12-12 15:10:29,59,52.2,0
541,2021-12-12 15:12:40,59,52.2,0
542,2021-12-12 15:12:40,59,52.2,0
543,2021-12-12 15:14:51,59,52.2,0
544,2021-12-12 15:14:51,59,52.3,0
545,2021-12-12 15:17:02,59,52.3,0
546,2021-12-12 15:17:02,59,52.3,0
547,2021-12-12 15:19:13,59,52.3,0
548,2021-12-12 16:00:44,59,52.3,0
549,2021-12-12 16:00:44,58,52.3,0
550,2021-12-12 16:00:44,58,52.4,0
551,2021-12-12 16:00:44,58,52.4,0
552,2021-12-12 16:02:55,58,52.4,0
553,2021-12-12 16:02:55,58,52.4,0
554,2021-12-12 16:05:06,58,52.4,0
555,2021-12-12 16:05:06,58,52.4,0
556,2021-12-12 16:05:06,58,52.4,0
557,2021-12-12 16:07:17,58,52.4,0
558,2021-12-12 16:07:17,58,52.4,0
559,2021-12-12 16:09:28,58,52.4,0
560,2021-12-12 16:11:39,58,52.4,0
561,2021-12-12 16:13:50,58,52.4,0
562,2021-12-12 16:13:50,58,52.4,0
563,2021-12-12 16:18:12,58,52.4,0
564,2021-12-12 16:18:12,58,52.4,0
565,2021-12-12 16:20:23,58,52.4,0
566,2021-12-12 16:20:23,58,52.4,0
567,2021-12-12 16:22:34,58,52.4,0
568,2021-12-12 16:22:34,58,52.4,0
569,2021-12-12 16:24:45,58,52.4,0
570,2021-12-12 16:24:45,58,52.4,0
571,2021-12-12 16:26:56,58,52.4,0
572,2021-12-12 16:26:56,58,52.4,0
573,2021-12-12 16:29:07,58,52.4,0
574,2021-12-12 16:29:07,58,52.4,0
575,2021-12-12 16:29:07,58,52.4,0
576,2021-12-12 16:33:30,58,52.4,0
577,2021-12-12 16:40:03,58,52.4,0
578,2021-12-12 16:40:03,58,52.4,0
579,2021-12-12 16:40:03,58,52.4,0
580,2021-12-12 17:10:38,59,52.4,0
581,2021-12-12 17:15:00,59,52.4,0
582,2021-12-12 17:15:00,59,52.4,0
583,2021-12-12 17:12:49,59,52.4,0
